1	31,54121863799283%
2	32,97491039426524%
3	32,25806451612903%
4	30,824372759856633%
5	29,39068100358423%
6	28,31541218637993%
7	27,598566308243726%
8	28,673835125448026%
9	30,107526881720432%
10	28,673835125448026%
11	28,673835125448026%
12	29,39068100358423%
13	29,749103942652326%
14	27,956989247311824%
15	29,03225806451613%
16	28,673835125448026%
17	28,31541218637993%
18	29,03225806451613%
19	29,749103942652326%
20	28,31541218637993%
21	28,31541218637993%
22	27,24014336917563%
23	27,24014336917563%
24	26,881720430107524%
25	27,24014336917563%
26	27,24014336917563%
27	27,24014336917563%
28	27,956989247311824%
29	26,523297491039425%
30	27,598566308243726%
31	27,598566308243726%
32	28,673835125448026%
33	28,31541218637993%
34	29,03225806451613%
35	29,03225806451613%
36	29,39068100358423%
37	29,03225806451613%
38	29,39068100358423%
39	28,673835125448026%
40	27,956989247311824%
41	28,31541218637993%
42	28,31541218637993%
43	29,39068100358423%
44	30,107526881720432%
45	29,03225806451613%
46	27,956989247311824%
47	30,107526881720432%
48	28,673835125448026%
49	29,39068100358423%
50	29,39068100358423%
51	29,749103942652326%
52	31,182795698924732%
53	31,54121863799283%
54	30,46594982078853%
55	33,33333333333333%
56	33,33333333333333%
57	31,182795698924732%
58	32,61648745519714%
59	31,54121863799283%
60	31,182795698924732%
61	31,182795698924732%
62	29,749103942652326%
63	29,749103942652326%
64	30,46594982078853%
65	30,824372759856633%
66	31,54121863799283%
67	31,899641577060933%
68	31,182795698924732%
69	30,824372759856633%
70	29,749103942652326%
71	28,673835125448026%
72	29,39068100358423%
73	28,673835125448026%
74	29,749103942652326%
75	29,39068100358423%
76	30,107526881720432%
77	30,107526881720432%
78	30,46594982078853%
79	30,107526881720432%
80	29,39068100358423%
81	29,39068100358423%
82	29,39068100358423%
83	29,749103942652326%
84	30,107526881720432%
85	29,749103942652326%
86	29,39068100358423%
87	28,673835125448026%
88	30,46594982078853%
89	30,824372759856633%
90	31,182795698924732%
91	32,25806451612903%
92	31,899641577060933%
93	34,05017921146953%
94	34,76702508960574%
95	35,12544802867383%
96	34,40860215053764%
97	34,40860215053764%
98	34,05017921146953%
99	34,76702508960574%
100	35,842293906810035%
101	36,55913978494624%
102	36,200716845878134%
103	36,200716845878134%
104	35,842293906810035%
105	36,200716845878134%
106	35,483870967741936%
107	35,483870967741936%
108	35,483870967741936%
109	35,842293906810035%
110	35,842293906810035%
111	37,27598566308244%
112	38,35125448028674%
113	37,27598566308244%
114	38,35125448028674%
115	38,35125448028674%
116	39,06810035842294%
117	39,784946236559136%
118	39,784946236559136%
119	39,784946236559136%
120	38,70967741935484%
121	39,42652329749104%
122	39,784946236559136%
123	39,06810035842294%
124	38,70967741935484%
125	38,35125448028674%
126	37,634408602150536%
127	37,992831541218635%
128	36,91756272401434%
129	37,27598566308244%
130	37,992831541218635%
131	38,70967741935484%
132	39,42652329749104%
133	37,992831541218635%
134	39,784946236559136%
135	40,14336917562724%
136	40,14336917562724%
137	40,14336917562724%
138	39,06810035842294%
139	39,784946236559136%
140	38,70967741935484%
141	39,784946236559136%
142	39,784946236559136%
143	39,06810035842294%
144	39,06810035842294%
145	39,42652329749104%
146	39,784946236559136%
147	39,784946236559136%
148	40,14336917562724%
149	41,57706093189964%
150	41,21863799283154%
151	42,29390681003584%
152	41,935483870967744%
153	43,01075268817204%
154	43,36917562724014%
155	43,36917562724014%
156	45,16129032258064%
157	43,727598566308245%
158	45,16129032258064%
159	45,16129032258064%
160	44,086021505376344%
161	43,727598566308245%
162	43,727598566308245%
163	43,727598566308245%
164	44,44444444444444%
165	42,65232974910394%
166	42,29390681003584%
167	42,65232974910394%
168	43,01075268817204%
169	42,65232974910394%
170	44,086021505376344%
171	42,65232974910394%
172	43,01075268817204%
173	44,086021505376344%
174	41,935483870967744%
175	43,01075268817204%
176	44,086021505376344%
177	46,236559139784944%
178	45,878136200716845%
179	44,80286738351255%
180	45,51971326164875%
181	47,31182795698925%
182	47,67025089605735%
183	47,31182795698925%
184	46,236559139784944%
185	45,51971326164875%
186	46,236559139784944%
187	45,16129032258064%
188	45,51971326164875%
189	45,878136200716845%
190	47,67025089605735%
191	47,67025089605735%
192	48,028673835125446%
193	49,10394265232975%
194	49,46236559139785%
195	50,179211469534046%
196	50,89605734767025%
197	50,53763440860215%
198	52,68817204301075%
199	52,68817204301075%
200	52,32974910394266%
201	51,61290322580645%
202	50,53763440860215%
203	51,61290322580645%
204	51,25448028673835%
205	51,971326164874554%
206	51,61290322580645%
207	50,89605734767025%
208	50,89605734767025%
209	51,61290322580645%
210	51,61290322580645%
211	53,40501792114696%
212	51,971326164874554%
213	52,32974910394266%
214	52,32974910394266%
215	52,32974910394266%
216	51,25448028673835%
217	51,61290322580645%
218	53,04659498207885%
219	53,76344086021505%
220	53,04659498207885%
221	55,19713261648745%
222	55,55555555555556%
223	55,91397849462365%
224	56,63082437275986%
225	56,272401433691755%
226	56,272401433691755%
227	57,70609318996416%
228	57,70609318996416%
229	58,06451612903226%
230	58,422939068100355%
231	58,06451612903226%
232	57,70609318996416%
233	56,63082437275986%
234	57,70609318996416%
235	58,422939068100355%
236	60,215053763440864%
237	60,57347670250897%
238	62,00716845878136%
239	61,648745519713266%
240	60,93189964157706%
241	60,215053763440864%
242	59,49820788530465%
243	60,93189964157706%
244	62,72401433691756%
245	62,72401433691756%
246	60,215053763440864%
247	60,215053763440864%
248	61,29032258064516%
249	61,29032258064516%
250	61,29032258064516%
251	64,15770609318996%
252	65,59139784946237%
253	65,59139784946237%
254	65,94982078853047%
255	65,94982078853047%
256	65,59139784946237%
257	63,799283154121866%
258	63,44086021505376%
259	65,59139784946237%
260	65,94982078853047%
261	68,45878136200717%
262	68,81720430107528%
263	70,60931899641577%
264	69,17562724014337%
265	70,96774193548387%
266	72,04301075268818%
267	71,68458781362007%
268	72,40143369175627%
269	72,40143369175627%
270	72,40143369175627%
271	73,83512544802868%
272	74,19354838709677%
273	74,91039426523297%
274	75,98566308243727%
275	77,41935483870968%
276	77,41935483870968%
277	77,06093189964157%
278	77,77777777777779%
