172	55,91397849462365%
173	56,63082437275986%
174	57,34767025089605%
175	56,98924731182796%
176	56,63082437275986%
177	55,55555555555556%
178	55,91397849462365%
179	56,63082437275986%
180	55,91397849462365%
181	56,63082437275986%
182	58,06451612903226%
183	57,70609318996416%
184	57,70609318996416%
185	58,06451612903226%
186	58,06451612903226%
187	57,34767025089605%
188	58,422939068100355%
189	58,06451612903226%
190	58,06451612903226%
191	58,06451612903226%
192	59,13978494623656%
193	59,49820788530465%
194	59,49820788530465%
195	58,78136200716846%
196	58,06451612903226%
197	57,70609318996416%
198	58,06451612903226%
199	57,70609318996416%
200	58,422939068100355%
201	57,34767025089605%
202	58,78136200716846%
203	59,49820788530465%
204	60,57347670250897%
205	60,93189964157706%
206	61,29032258064516%
207	62,00716845878136%
208	61,29032258064516%
209	60,93189964157706%
210	62,365591397849464%
211	61,648745519713266%
212	61,648745519713266%
213	63,08243727598566%
214	62,72401433691756%
215	63,799283154121866%
216	65,94982078853047%
217	64,15770609318996%
218	64,51612903225806%
219	64,51612903225806%
220	66,30824372759857%
221	64,87455197132617%
222	65,23297491039428%
223	65,94982078853047%
224	64,87455197132617%
225	63,799283154121866%
226	63,44086021505376%
227	64,15770609318996%
228	64,87455197132617%
229	64,51612903225806%
230	65,59139784946237%
231	66,66666666666666%
232	65,59139784946237%
233	66,30824372759857%
234	64,51612903225806%
235	64,87455197132617%
236	67,74193548387096%
237	67,74193548387096%
238	67,02508960573476%
239	67,02508960573476%
240	67,74193548387096%
241	68,45878136200717%
242	70,25089605734766%
243	70,60931899641577%
244	68,81720430107528%
245	68,45878136200717%
246	69,53405017921148%
247	69,17562724014337%
248	69,53405017921148%
249	69,89247311827957%
250	71,32616487455196%
251	71,32616487455196%
252	68,45878136200717%
253	68,10035842293907%
254	69,89247311827957%
255	70,25089605734766%
256	72,04301075268818%
257	71,68458781362007%
258	73,47670250896059%
259	74,19354838709677%
260	74,19354838709677%
261	73,11827956989248%
262	74,55197132616487%
263	75,62724014336918%
264	75,98566308243727%
265	76,70250896057348%
266	76,70250896057348%
267	76,70250896057348%
268	75,98566308243727%
269	76,70250896057348%
270	77,06093189964157%
271	77,41935483870968%
272	77,41935483870968%
273	78,49462365591397%
274	79,56989247311827%
275	81,00358422939068%
276	81,72043010752688%
277	83,15412186379928%
278	84,22939068100358%
