1	55,0561797752809%
2	53,93258426966292%
3	51,68539325842697%
4	51,31086142322098%
5	49,812734082397%
6	47,565543071161045%
7	48,31460674157304%
8	46,06741573033708%
9	48,68913857677903%
10	49,43820224719101%
11	49,43820224719101%
12	49,063670411985015%
13	49,063670411985015%
14	48,31460674157304%
15	47,940074906367045%
16	49,063670411985015%
17	48,68913857677903%
18	50,187265917603%
19	49,812734082397%
20	49,063670411985015%
21	48,68913857677903%
22	50,187265917603%
23	47,565543071161045%
24	46,441947565543074%
25	46,81647940074906%
26	47,565543071161045%
27	48,31460674157304%
28	49,43820224719101%
29	50,936329588014985%
30	51,68539325842697%
31	51,68539325842697%
32	51,31086142322098%
33	51,68539325842697%
34	52,43445692883895%
35	51,31086142322098%
36	49,063670411985015%
37	49,063670411985015%
38	49,063670411985015%
39	48,68913857677903%
40	50,56179775280899%
41	49,812734082397%
42	49,43820224719101%
43	49,43820224719101%
44	48,68913857677903%
45	49,812734082397%
46	49,43820224719101%
47	49,812734082397%
48	50,936329588014985%
49	50,56179775280899%
50	49,812734082397%
51	49,812734082397%
52	49,812734082397%
53	49,43820224719101%
54	48,68913857677903%
55	49,812734082397%
56	50,187265917603%
57	49,43820224719101%
58	50,56179775280899%
59	49,43820224719101%
60	50,936329588014985%
61	50,187265917603%
62	52,05992509363296%
63	52,80898876404494%
64	53,18352059925093%
65	52,80898876404494%
66	52,80898876404494%
67	53,558052434456926%
68	52,43445692883895%
69	53,558052434456926%
70	52,43445692883895%
71	52,43445692883895%
72	54,30711610486891%
73	53,93258426966292%
74	54,30711610486891%
75	53,93258426966292%
76	55,430711610486895%
77	54,30711610486891%
78	54,30711610486891%
79	54,68164794007491%
80	54,30711610486891%
81	54,68164794007491%
82	54,68164794007491%
83	55,0561797752809%
84	55,80524344569289%
85	56,55430711610487%
86	56,55430711610487%
87	56,92883895131086%
88	56,92883895131086%
89	57,30337078651685%
90	56,55430711610487%
91	56,17977528089888%
92	57,30337078651685%
93	58,42696629213483%
94	58,42696629213483%
