1	41,605839416058394%
2	42,33576642335766%
3	43,79562043795621%
4	44,52554744525548%
5	44,52554744525548%
6	44,52554744525548%
7	48,175182481751825%
8	47,44525547445255%
9	45,25547445255474%
10	44,52554744525548%
11	45,25547445255474%
12	48,175182481751825%
13	48,175182481751825%
14	47,44525547445255%
15	45,98540145985402%
16	48,175182481751825%
17	47,44525547445255%
18	45,98540145985402%
19	48,9051094890511%
20	50,36496350364964%
21	51,09489051094891%
22	54,01459854014598%
23	57,66423357664233%
24	56,934306569343065%
25	54,74452554744526%
26	55,47445255474452%
27	54,74452554744526%
28	51,82481751824818%
29	49,63503649635037%
30	50,36496350364964%
31	51,82481751824818%
32	51,82481751824818%
33	51,09489051094891%
34	51,82481751824818%
35	51,82481751824818%
36	51,09489051094891%
37	53,284671532846716%
38	51,82481751824818%
39	54,01459854014598%
40	53,284671532846716%
41	55,47445255474452%
42	56,934306569343065%
43	56,934306569343065%
44	58,3941605839416%
45	56,934306569343065%
46	58,3941605839416%
47	57,66423357664233%
48	60,58394160583942%
49	61,31386861313869%
50	59,854014598540154%
51	61,31386861313869%
52	61,31386861313869%
53	61,31386861313869%
54	59,854014598540154%
55	58,3941605839416%
56	59,854014598540154%
57	62,04379562043796%
58	59,854014598540154%
59	61,31386861313869%
60	62,04379562043796%
61	60,58394160583942%
62	61,31386861313869%
63	60,58394160583942%
64	59,854014598540154%
65	60,58394160583942%
66	61,31386861313869%
67	60,58394160583942%
68	61,31386861313869%
69	61,31386861313869%
70	60,58394160583942%
71	64,23357664233576%
72	64,23357664233576%
73	62,04379562043796%
74	60,58394160583942%
75	62,77372262773723%
76	64,23357664233576%
77	67,88321167883211%
78	67,15328467153284%
79	65,69343065693431%
80	66,42335766423358%
81	69,34306569343066%
82	70,07299270072993%
83	69,34306569343066%
84	67,15328467153284%
85	67,15328467153284%
86	66,42335766423358%
87	64,96350364963503%
88	66,42335766423358%
89	66,42335766423358%
90	65,69343065693431%
91	67,15328467153284%
92	67,15328467153284%
93	67,15328467153284%
94	68,61313868613139%
95	70,8029197080292%
96	69,34306569343066%
97	68,61313868613139%
98	69,34306569343066%
99	68,61313868613139%
100	72,99270072992701%
101	72,26277372262774%
102	71,53284671532847%
103	72,99270072992701%
104	70,07299270072993%
105	72,99270072992701%
106	72,99270072992701%
107	74,45255474452554%
108	75,18248175182481%
109	76,64233576642336%
110	78,1021897810219%
111	81,02189781021897%
112	80,2919708029197%
113	83,21167883211679%
114	83,94160583941606%
115	84,67153284671532%
116	82,48175182481752%
117	83,21167883211679%
118	82,48175182481752%
119	82,48175182481752%
120	84,67153284671532%
121	83,94160583941606%
122	85,40145985401459%
123	85,40145985401459%
124	84,67153284671532%
125	85,40145985401459%
126	85,40145985401459%
127	86,13138686131386%
128	86,13138686131386%
129	83,94160583941606%
130	83,94160583941606%
131	83,94160583941606%
132	85,40145985401459%
133	86,13138686131386%
134	87,59124087591242%
135	87,59124087591242%
136	89,78102189781022%
