1	47,482014388489205%
2	47,302158273381295%
3	41,18705035971223%
4	39,92805755395683%
5	38,669064748201436%
6	37,410071942446045%
7	35,79136690647482%
8	35,431654676258994%
9	34,172661870503596%
10	34,352517985611506%
11	33,273381294964025%
12	33,45323741007194%
13	33,273381294964025%
14	32,194244604316545%
15	32,37410071942446%
16	32,014388489208635%
17	31,83453237410072%
18	31,654676258992804%
19	32,014388489208635%
20	33,273381294964025%
21	32,194244604316545%
22	31,47482014388489%
23	30,755395683453234%
24	30,935251798561154%
25	30,575539568345324%
26	31,47482014388489%
27	32,014388489208635%
28	30,755395683453234%
29	30,935251798561154%
30	31,294964028776977%
31	32,014388489208635%
32	31,47482014388489%
33	31,115107913669064%
34	30,39568345323741%
35	30,39568345323741%
36	30,575539568345324%
37	30,215827338129497%
38	30,575539568345324%
39	30,935251798561154%
40	31,47482014388489%
41	31,47482014388489%
42	32,37410071942446%
43	32,194244604316545%
44	31,83453237410072%
45	33,273381294964025%
46	33,45323741007194%
47	33,45323741007194%
48	33,45323741007194%
49	32,913669064748206%
50	33,093525179856115%
51	32,37410071942446%
52	32,194244604316545%
53	32,73381294964029%
54	32,55395683453237%
55	33,63309352517986%
56	32,73381294964029%
57	32,73381294964029%
58	33,093525179856115%
59	32,73381294964029%
60	32,913669064748206%
61	33,63309352517986%
62	33,273381294964025%
63	33,093525179856115%
64	32,913669064748206%
65	33,273381294964025%
66	33,992805755395686%
67	33,992805755395686%
68	33,992805755395686%
69	33,273381294964025%
70	33,273381294964025%
71	33,45323741007194%
72	33,093525179856115%
73	33,63309352517986%
74	33,81294964028777%
75	33,992805755395686%
76	34,53237410071942%
77	34,352517985611506%
78	33,81294964028777%
79	34,352517985611506%
80	34,172661870503596%
81	34,71223021582734%
82	34,352517985611506%
83	34,172661870503596%
84	34,172661870503596%
85	34,53237410071942%
86	34,71223021582734%
87	34,71223021582734%
88	34,352517985611506%
89	33,992805755395686%
90	33,992805755395686%
91	33,992805755395686%
92	33,273381294964025%
93	32,913669064748206%
94	33,093525179856115%
95	33,093525179856115%
96	33,81294964028777%
97	33,273381294964025%
98	32,913669064748206%
99	33,273381294964025%
100	33,992805755395686%
101	34,71223021582734%
102	34,352517985611506%
103	33,992805755395686%
104	34,172661870503596%
105	33,273381294964025%
106	33,093525179856115%
107	32,913669064748206%
108	32,913669064748206%
109	32,913669064748206%
